      80051    11.62860   115.48550          0.00000     31.2408      0.0050	    30.091	    31.241	    29.702
      80051    11.67750   115.50390         -0.00000     31.0831      0.0050	    29.929	    31.087	    29.544
      80051    11.72640   115.52230         -0.00000     30.9876      0.0050	    29.822	    30.996	    29.454
      80051    11.77540   115.54080         -0.00000     30.9511      0.0050	    29.772	    30.957	    29.420
      80051    11.82460   115.55940         -0.00000     30.9510      0.0050	    29.760	    30.954	    29.420
      80051    11.87390   115.57800          0.00000     30.9540      0.0050	    29.757	    30.952	    29.426
      80051    11.92280   115.59640          0.00000     30.9580      0.0050	    29.750	    30.956	    29.428
      80051    11.97190   115.61500          0.00000     30.9436      0.0050	    29.734	    30.942	    29.415
      80051    12.02030   115.63320         -0.00000     30.9094      0.0050	    29.702	    30.910	    29.386
      80051    12.06870   115.65150          0.00000     30.8700      0.0050	    29.657	    30.870	    29.345
      80051    12.11780   115.67010          0.00000     30.8342      0.0050	    29.611	    30.831	    29.308
      80051    12.16710   115.68870          0.00000     30.7981      0.0050	    29.575	    30.798	    29.279
      80051    12.21590   115.70720         -0.00000     30.7603      0.0050	    29.541	    30.768	    29.247
      80051    12.26460   115.72580         -0.00000     30.7160      0.0050	    29.496	    30.722	    29.200
      80051    12.31330   115.74430          0.00000     30.6518      0.0050	    29.433	    30.652	    29.137
      80051    12.36220   115.76270         -0.00000     30.5770      0.0050	    29.356	    30.579	    29.064
      80051    12.41110   115.78130          0.00000     30.5058      0.0050	    29.281	    30.506	    28.992
      80051    12.46030   115.80000          0.00000     30.4260      0.0050	    29.220	    30.424	    28.915
      80051    12.50950   115.81870         -0.00000     30.3613      0.0050	    29.164	    30.366	    28.852
      80051    12.55870   115.83740         -0.00000     30.3008      0.0050	    29.100	    30.303	    28.789
      80051    12.60830   115.85630         -0.00000     30.2456      0.0050	    29.037	    30.247	    28.736
      80051    12.65750   115.87500          0.00000     30.1921      0.0050	    28.993	    30.191	    28.684
      80051    12.70660   115.89370         -0.00000     30.1539      0.0050	    28.962	    30.155	    28.647
      80051    12.75520   115.91220         -0.00000     30.1316      0.0050	    28.931	    30.135	    28.623
      80051    12.80380   115.93070         -0.00000     30.0943      0.0050	    28.890	    30.098	    28.589
      80051    12.85320   115.94960          0.00000     30.0451      0.0050	    28.835	    30.045	    28.544
      80051    12.90240   115.96830         -0.00000     29.9599      0.0050	    28.763	    29.961	    28.463
      80051    12.95080   115.98680         -0.00000     29.8669      0.0050	    28.677	    29.871	    28.371
      80051    12.99910   116.00520         -0.00000     29.7721      0.0050	    28.581	    29.774	    28.276
      80051    13.04790   116.02390          0.00000     29.6770      0.0050	    28.486	    29.677	    28.182
      80051    13.09670   116.04260         -0.00000     29.6027      0.0050	    28.415	    29.607	    28.108
      80051    13.14500   116.06110         -0.00000     29.5481      0.0050	    28.373	    29.551	    28.054
      80051    13.19360   116.07960          0.00000     29.5177      0.0050	    28.336	    29.518	    28.026
      80051    13.24160   116.09800          0.00000     29.4632      0.0050	    28.278	    29.463	    27.966
      80051    13.29010   116.11660          0.00000     29.3881      0.0050	    28.207	    29.388	    27.892
      80051    13.33880   116.13530          0.00000     29.3239      0.0050	    28.142	    29.323	    27.829
      80051    13.38720   116.15380          0.00000     29.2726      0.0050	    28.084	    29.273	    27.780
      80051    13.43500   116.17210          0.00000     29.2146      0.0050	    28.028	    29.213	    27.723
      80051    13.48270   116.19040         -0.00000     29.1566      0.0050	    27.974	    29.158	    27.666
      80051    13.53120   116.20900         -0.00000     29.1287      0.0050	    27.933	    29.131	    27.642
      80051    13.57990   116.22780         -0.00000     29.1133      0.0050	    27.918	    29.117	    27.631
      80051    13.62790   116.24620         -0.00000     29.1221      0.0050	    27.929	    29.126	    27.643
      80051    13.67640   116.26490          0.00000     29.1452      0.0050	    27.950	    29.145	    27.663
      80051    13.72500   116.28360         -0.00000     29.1566      0.0050	    27.959	    29.158	    27.674
      80051    13.77350   116.30230         -0.00000     29.1421      0.0050	    27.949	    29.148	    27.667
      80051    13.82210   116.32100         -0.00000     29.1209      0.0050	    27.928	    29.125	    27.649
      80051    13.87120   116.34000         -0.00000     29.0904      0.0050	    27.905	    29.097	    27.617
      80051    13.92010   116.35880         -0.00000     29.0633      0.0050	    27.878	    29.078	    27.595
      80051    13.96930   116.37780         -0.00000     29.0267      0.0050	    27.839	    29.040	    27.563
      80051    14.01870   116.39690         -0.00000     28.9720      0.0050	    27.787	    28.981	    27.509
      80051    14.06780   116.41590         -0.00000     28.9148      0.0050	    27.725	    28.926	    27.450
      80051    14.11680   116.43490         -0.00000     28.8607      0.0050	    27.663	    28.872	    27.399
      80051    14.16540   116.45370         -0.00000     28.8264      0.0050	    27.620	    28.840	    27.370
      80051    14.21390   116.47240         -0.00000     28.8041      0.0050	    27.599	    28.815	    27.348
      80051    14.26290   116.49140         -0.00000     28.7823      0.0050	    27.576	    28.790	    27.326
      80051    14.31190   116.51030         -0.00000     28.7349      0.0050	    27.519	    28.738	    27.278
      80051    14.36040   116.52920          0.00000     28.6557      0.0050	    27.433	    28.654	    27.202
      80051    14.40880   116.54800          0.00000     28.5625      0.0050	    27.341	    28.560	    27.107
      80051    14.45750   116.56690          0.00000     28.4698      0.0050	    27.244	    28.460	    27.015
      80051    14.50610   116.58580          0.00000     28.3769      0.0050	    27.145	    28.368	    26.923
      80051    14.55460   116.60460          0.00000     28.2976      0.0050	    27.066	    28.292	    26.842
      80051    14.60360   116.62360          0.00000     28.2405      0.0050	    27.015	    28.238	    26.787
      80051    14.65240   116.64270          0.00000     28.1771      0.0050	    26.958	    28.177	    26.732
      80051    14.70150   116.66180         -0.00000     28.0971      0.0050	    26.870	    28.099	    26.659
      80051    14.75060   116.68090         -0.00000     28.0167      0.0050	    26.782	    28.028	    26.583
      80051    14.79980   116.70010         -0.00000     27.9379      0.0050	    26.715	    27.949	    26.509
      80051    14.84860   116.71910         -0.00000     27.8532      0.0050	    26.645	    27.871	    26.429
      80051    14.89690   116.73800         -0.00000     27.7792      0.0050	    26.565	    27.798	    26.360
      80051    14.94560   116.75690         -0.00000     27.7062      0.0050	    26.494	    27.723	    26.288
      80051    14.99470   116.77610         -0.00000     27.6399      0.0050	    26.435	    27.652	    26.220
      80051    15.04360   116.79520         -0.00000     27.5867      0.0050	    26.371	    27.592	    26.166
      80051    15.09240   116.81440          0.00000     27.5201      0.0050	    26.300	    27.515	    26.099
      80051    15.14090   116.83330          0.00000     27.4541      0.0050	    26.231	    27.449	    26.036
      80051    15.19000   116.85250          0.00000     27.3987      0.0050	    26.170	    27.393	    25.984
      80051    15.23920   116.87180          0.00000     27.3351      0.0050	    26.122	    27.326	    25.918
      80051    15.28790   116.89100          0.00000     27.3041      0.0050	    26.084	    27.303	    25.893
      80051    15.33670   116.91010          0.00000     27.2726      0.0050	    26.048	    27.270	    25.868
      80051    15.38580   116.92940          0.00000     27.2340      0.0050	    26.016	    27.233	    25.828
      80051    15.43470   116.94860          0.00000     27.2130      0.0050	    26.002	    27.209	    25.807
      80051    15.48320   116.96770          0.00000     27.2213      0.0050	    26.000	    27.217	    25.821
      80051    15.53230   116.98700          0.00000     27.2002      0.0050	    25.979	    27.196	    25.801
      80051    15.58070   117.00600          0.00000     27.1410      0.0050	    25.924	    27.141	    25.744
      80051    15.62850   117.02480          0.00000     27.0594      0.0050	    25.850	    27.056	    25.669
      80051    15.67650   117.04370          0.00000     26.9856      0.0050	    25.773	    26.984	    25.597
      80051    15.72470   117.06280          0.00000     26.9262      0.0050	    25.705	    26.924	    25.538
      80051    15.77270   117.08180          0.00000     26.8729      0.0050	    25.654	    26.871	    25.496
      80051    15.82050   117.10060          0.00000     26.8303      0.0050	    25.621	    26.830	    25.452
      80051    15.86850   117.11960          0.00000     26.7971      0.0050	    25.600	    26.797	    25.421
      80051    15.91660   117.13860          0.00000     26.7787      0.0050	    25.579	    26.778	    25.406
      80051    15.96480   117.15770          0.00000     26.7644      0.0050	    25.561	    26.764	    25.393
      80051    16.01300   117.17680          0.00000     26.7434      0.0050	    25.544	    26.736	    25.368
      80051    16.06120   117.19600          0.00000     26.7134      0.0050	    25.524	    26.701	    25.338
      80051    16.10960   117.21520          0.00000     26.6836      0.0050	    25.496	    26.676	    25.315
      80051    16.15850   117.23460          0.00000     26.6530      0.0050	    25.467	    26.651	    25.289
      80051    16.20730   117.25390          0.00000     26.6233      0.0050	    25.442	    26.623	    25.266
      80051    16.25620   117.27320          0.00000     26.5803      0.0050	    25.405	    26.571	    25.222
      80051    16.30460   117.29250          0.00000     26.5339      0.0050	    25.350	    26.523	    25.177
      80051    16.35300   117.31170          0.00000     26.4703      0.0050	    25.287	    26.464	    25.115
      80051    16.40180   117.33120          0.00000     26.4076      0.0050	    25.229	    26.398	    25.056
      80051    16.45080   117.35070          0.00000     26.3481      0.0050	    25.167	    26.334	    24.998
      80051    16.49930   117.37000          0.00000     26.2628      0.0050	    25.085	    26.250	    24.918
      80051    16.54790   117.38940          0.00000     26.1678      0.0050	    24.989	    26.158	    24.820
      80051    16.59670   117.40890          0.00000     26.0735      0.0050	    24.896	    26.069	    24.733
      80051    16.64540   117.42840          0.00000     25.9973      0.0050	    24.820	    25.994	    24.660
      80051    16.69400   117.44770          0.00000     25.9254      0.0050	    24.751	    25.915	    24.585
      80051    16.74300   117.46730          0.00000     25.8528      0.0050	    24.683	    25.839	    24.521
      80051    16.79170   117.48680          0.00000     25.7809      0.0050	    24.614	    25.774	    24.454
      80051    16.84040   117.50620          0.00000     25.6931      0.0050	    24.536	    25.690	    24.372
      80051    16.88960   117.52610          0.00000     25.6056      0.0050	    24.438	    25.603	    24.289
      80051    16.93850   117.54570          0.00000     25.5022      0.0050	    24.325	    25.497	    24.182
      80051    16.98710   117.56510          0.00000     25.3850      0.0050	    24.210	    25.370	    24.061
      80051    17.03520   117.58440          0.00000     25.2716      0.0050	    24.105	    25.254	    23.953
      80051    17.08380   117.60390          0.00000     25.1741      0.0050	    24.006	    25.162	    23.863
      80051    17.13240   117.62340          0.00000     25.0736      0.0050	    23.907	    25.056	    23.762
      80051    17.18090   117.64290          0.00000     24.9642      0.0050	    23.802	    24.948	    23.656
      80051    17.22930   117.66250          0.00000     24.8461      0.0050	    23.696	    24.833	    23.545
      80051    17.27760   117.68190          0.00000     24.7404      0.0050	    23.599	    24.726	    23.444
      80051    17.32620   117.70160          0.00000     24.6547      0.0050	    23.510	    24.645	    23.359
      80051    17.37490   117.72110          0.00000     24.5670      0.0050	    23.421	    24.554	    23.273
      80051    17.42370   117.74090          0.00000     24.4699      0.0050	    23.331	    24.450	    23.184
      80051    17.47260   117.76070          0.00000     24.3712      0.0050	    23.245	    24.353	    23.090
      80051    17.52140   117.78040          0.00000     24.2859      0.0050	    23.160	    24.274	    23.014
      80051    17.57020   117.80010          0.00000     24.2063      0.0050	    23.071	    24.195	    22.938
      80051    17.61950   117.82010          0.00000     24.0987      0.0050	    22.975	    24.087	    22.833
      80051    17.66860   117.84000          0.00000     23.9964      0.0050	    22.884	    23.984	    22.735
      80051    17.71730   117.85970          0.00000     23.9286      0.0050	    22.812	    23.920	    22.672
      80051    17.76580   117.87930          0.00000     23.8783      0.0050	    22.760	    23.864	    22.624
      80051    17.81430   117.89910          0.00000     23.8251      0.0050	    22.716	    23.806	    22.570
      80051    17.86310   117.91880          0.00000     23.7783      0.0050	    22.668	    23.759	    22.531
      80051    17.91160   117.93850          0.00000     23.7323      0.0050	    22.624	    23.714	    22.488
      80051    17.95960   117.95810          0.00000     23.6923      0.0050	    22.588	    23.681	    22.453
      80051    18.00790   117.97780          0.00000     23.6540      0.0050	    22.557	    23.641	    22.423
      80051    18.05600   117.99740          0.00000     23.6212      0.0050	    22.520	    23.608	    22.394
      80051    18.10420   118.01700          0.00000     23.5702      0.0050	    22.469	    23.559	    22.340
      80051    18.15230   118.03670          0.00000     23.5094      0.0050	    22.408	    23.499	    22.286
      80051    18.20020   118.05620          0.00000     23.4465      0.0050	    22.352	    23.442	    22.229
      80051    18.24850   118.07600          0.00000     23.3760      0.0050	    22.304	    23.370	    22.158
      80051    18.29650   118.09560          0.00000     23.3191      0.0050	    22.244	    23.312	    22.108
      80051    18.34420   118.11520          0.00000     23.2405      0.0050	    22.171	    23.238	    22.033
      80051    18.39260   118.13510         -0.00000     23.1664      0.0050	    22.101	    23.167	    21.962
      80051    18.44050   118.15450         -0.00000     23.0993      0.0050	    22.044	    23.105	    21.903
      80051    18.48850   118.17430         -0.00000     23.0252      0.0050	    21.981	    23.031	    21.837
      80051    18.53660   118.19400         -0.00000     22.9454      0.0050	    21.905	    22.950	    21.761
      80051    18.58480   118.21380         -0.00000     22.8725      0.0050	    21.824	    22.878	    21.686
      80051    18.63330   118.23380          0.00000     22.8107      0.0050	    21.751	    22.811	    21.629
      80051    18.68130   118.25350         -0.00000     22.7452      0.0050	    21.691	    22.750	    21.567
      80051    18.72990   118.27350         -0.00000     22.6952      0.0050	    21.651	    22.710	    21.527
      80051    18.77860   118.29350         -0.00000     22.6710      0.0050	    21.624	    22.684	    21.501
      80051    18.82710   118.31360         -0.00000     22.6350      0.0050	    21.588	    22.639	    21.465
      80051    18.87590   118.33370         -0.00000     22.5943      0.0050	    21.538	    22.599	    21.430
      80051    18.92440   118.35380         -0.00000     22.5324      0.0050	    21.485	    22.542	    21.379
      80051    18.97300   118.37390         -0.00000     22.4648      0.0050	    21.425	    22.476	    21.310
      80051    19.02180   118.39400         -0.00000     22.3763      0.0050	    21.344	    22.381	    21.222
      80051    19.07090   118.41430         -0.00000     22.2869      0.0050	    21.242	    22.289	    21.137
      80051    19.11970   118.43450         -0.00000     22.1897      0.0050	    21.138	    22.196	    21.044
      80051    19.16800   118.45440         -0.00000     22.0785      0.0050	    21.035	    22.083	    20.938
      80051    19.21650   118.47470         -0.00000     21.9555      0.0050	    20.920	    21.960	    20.819
      80051    19.26530   118.49490         -0.00000     21.8133      0.0050	    20.782	    21.816	    20.677
      80051    19.31340   118.51490         -0.00000     21.6685      0.0050	    20.637	    21.673	    20.533
      80051    19.36140   118.53480         -0.00000     21.5445      0.0050	    20.508	    21.547	    20.409
      80051    19.40970   118.55500          0.00000     21.4265      0.0050	    20.400	    21.425	    20.293
      80051    19.45830   118.57520          0.00000     21.3269      0.0050	    20.303	    21.324	    20.193
      80051    19.50650   118.59530         -0.00000     21.2344      0.0050	    20.205	    21.235	    20.104
      80051    19.55500   118.61550          0.00000     21.1580      0.0050	    20.111	    21.158	    20.024
      80051    19.60330   118.63580          0.00000     21.1042      0.0050	    20.039	    21.099	    19.972
      80051    19.65200   118.65600          0.00000     21.0717      0.0050	    20.003	    21.055	    19.944
      80051    19.70070   118.67640          0.00000     21.0669      0.0050	    19.997	    21.054	    19.931
      80051    19.74940   118.69680          0.00000     21.0632      0.0050	    19.997	    21.053	    19.934
      80051    19.79790   118.71710          0.00000     21.0607      0.0050	    19.992	    21.043	    19.932
      80051    19.84610   118.73720          0.00000     21.0768      0.0050	    19.998	    21.060	    19.946
      80051    19.89450   118.75760          0.00000     21.0968      0.0050	    20.030	    21.082	    19.963
      80051    19.94300   118.77800          0.00000     21.1240      0.0050	    20.071	    21.110	    19.997
      80051    19.99150   118.79830          0.00000     21.1529      0.0050	    20.096	    21.138	    20.033
      80053    18.97210    90.02690         -0.00000    -61.3176      0.0050	   -62.340	   -61.308	   -63.143
      80053    19.02070    90.04690         -0.00000    -61.1730      0.0050	   -62.198	   -61.160	   -62.999
      80053    19.06950    90.06710         -0.00000    -61.0195      0.0050	   -62.051	   -61.002	   -62.848
      80053    19.11810    90.08720         -0.00000    -60.8677      0.0050	   -61.895	   -60.854	   -62.701
      80053    19.16700    90.10750         -0.00000    -60.7065      0.0050	   -61.736	   -60.699	   -62.542
      80053    19.21600    90.12790         -0.00000    -60.5468      0.0050	   -61.574	   -60.535	   -62.384
      80053    19.26480    90.14810         -0.00000    -60.3664      0.0050	   -61.399	   -60.361	   -62.208
      80053    19.31350    90.16830         -0.00000    -60.1913      0.0050	   -61.215	   -60.188	   -62.039
      80053    19.36170    90.18850          0.00000    -60.0120      0.0050	   -61.035	   -60.014	   -61.860
      80053    19.41030    90.20860          0.00000    -59.8227      0.0050	   -60.847	   -59.823	   -61.677
      80053    19.45900    90.22900         -0.00000    -59.6304      0.0050	   -60.644	   -59.627	   -61.484
      80053    19.50790    90.24930         -0.00000    -59.4281      0.0050	   -60.435	   -59.425	   -61.285
      80053    19.55670    90.26960         -0.00000    -59.2060      0.0050	   -60.218	   -59.203	   -61.065
      80053    19.60510    90.28990         -0.00000    -58.9798      0.0050	   -59.983	   -58.979	   -60.842
      80053    19.65360    90.31010          0.00000    -58.7290      0.0050	   -59.729	   -58.731	   -60.590
      80053    19.70170    90.33030         -0.00000    -58.4620      0.0050	   -59.467	   -58.460	   -60.327
      80053    19.75050    90.35070         -0.00000    -58.1841      0.0050	   -59.188	   -58.183	   -60.058
      80053    19.79930    90.37110          0.00000    -57.8943      0.0050	   -58.897	   -57.900	   -59.769
      80053    19.84800    90.39150          0.00000    -57.6029      0.0050	   -58.598	   -57.606	   -59.477
      80053    19.89670    90.41200         -0.00000    -57.2837      0.0050	   -58.283	   -57.279	   -59.160
      80053    19.94550    90.43250         -0.00000    -56.9417      0.0050	   -57.943	   -56.939	   -58.821
      80053    19.99430    90.45300         -0.00000    -56.5671      0.0050	   -57.564	   -56.559	   -58.449
      80064    11.92220   102.67930          0.00000    -19.0757      0.0050	   -20.367	   -19.079	   -20.783
      80064    11.87270   102.69840          0.00000    -18.9489      0.0050	   -20.206	   -18.953	   -20.634
      80064    11.82470   102.71670          0.00000    -18.8051      0.0050	   -20.052	   -18.811	   -20.480
      80064    11.77770   102.73430          0.00000    -18.6647      0.0050	   -19.913	   -18.689	   -20.325
      80064    11.72940   102.75240          0.00000    -18.5100      0.0050	   -19.774	   -18.574	   -20.150
      80064    11.68130   102.77050          0.00000    -18.3346      0.0050	   -19.624	   -18.413	   -19.961
      80064    11.63190   102.78910          0.00000    -18.1621      0.0050	   -19.462	   -18.249	   -19.768
      80064    11.58250   102.80750          0.00000    -17.9816      0.0050	   -19.298	   -18.081	   -19.576
      80064    11.53340   102.82620          0.00000    -17.8008      0.0050	   -19.118	   -17.910	   -19.386
      80064    11.48430   102.84430          0.00000    -17.6098      0.0050	   -18.920	   -17.736	   -19.188
      80064    11.43610   102.86270          0.00000    -17.4116      0.0050	   -18.724	   -17.565	   -18.978
      80064    11.38740   102.88110          0.00000    -17.2471      0.0050	   -18.544	   -17.360	   -18.800
      80064    11.33810   102.89930          0.00000    -17.0846      0.0050	   -18.378	   -17.162	   -18.610
      80064    11.29010   102.91680          0.00000    -16.9468      0.0050	   -18.232	   -16.979	   -18.451
      80064    11.19090   102.95470          0.00000    -16.6393      0.0050	   -17.951	   -16.651	   -18.104
      80064    11.14140   102.97340          0.00000    -16.4689      0.0050	   -17.792	   -16.486	   -17.918
      80064    11.09270   102.99140          0.00000    -16.3108      0.0050	   -17.624	   -16.337	   -17.747
      80064    11.04370   103.01000          0.00000    -16.1414      0.0050	   -17.440	   -16.174	   -17.561
      80064    10.99920   103.02650          0.00000    -15.9695      0.0050	   -17.260	   -16.017	   -17.387
      80064    10.79760   103.10160          0.00000    -15.3061      0.0050	   -16.563	   -15.319	   -16.664
      80064    10.75110   103.11900          0.00000    -15.1773      0.0050	   -16.426	   -15.184	   -16.507
      80064    10.70070   103.13720          0.00000    -15.0217      0.0050	   -16.269	   -15.029	   -16.325
      80064    10.65240   103.15620          0.00000    -14.8618      0.0050	   -16.087	   -14.865	   -16.135
      80064    10.60440   103.17420          0.00000    -14.6767      0.0050	   -15.903	   -14.684	   -15.933
      80064    10.55610   103.19210          0.00000    -14.5088      0.0050	   -15.729	   -14.516	   -15.750
      80064    10.50760   103.21020          0.00000    -14.3146      0.0050	   -15.559	   -14.333	   -15.549
      80064    10.45890   103.22840          0.00000    -14.1259      0.0050	   -15.387	   -14.150	   -15.349
      80064    10.41010   103.24680          0.00000    -13.9413      0.0050	   -15.204	   -13.956	   -15.147
      80064    10.36140   103.26470          0.00000    -13.7496      0.0050	   -15.011	   -13.760	   -14.935
      80064    10.31200   103.28320          0.00000    -13.5667      0.0050	   -14.818	   -13.570	   -14.726
      80064    10.26030   103.30240         -0.00000    -13.3949      0.0050	   -14.636	   -13.378	   -14.526
      80064    10.21280   103.32030         -0.00000    -13.2141      0.0050	   -14.467	   -13.208	   -14.338
      80064    10.16320   103.33830         -0.00000    -13.0272      0.0050	   -14.280	   -13.022	   -14.139
      80064    10.11520   103.35620          0.00000    -12.8463      0.0050	   -14.098	   -12.850	   -13.947
      80064    10.06660   103.37420          0.00000    -12.6607      0.0050	   -13.922	   -12.661	   -13.747
      80064    10.01830   103.39210         -0.00000    -12.4761      0.0050	   -13.751	   -12.472	   -13.544
      80064     9.96950   103.41030          0.00000    -12.2884      0.0050	   -13.575	   -12.289	   -13.342
      80064     9.92020   103.42850         -0.00000    -12.0997      0.0050	   -13.395	   -12.097	   -13.135
      80064     9.87140   103.44660         -0.00000    -11.9156      0.0050	   -13.215	   -11.909	   -12.934
      80064     9.82260   103.46470         -0.00000    -11.7230      0.0050	   -13.035	   -11.722	   -12.730
      80064     9.77370   103.48280          0.00000    -11.5383      0.0050	   -12.859	   -11.540	   -12.532
      80064     9.72450   103.50100          0.00000    -11.3614      0.0050	   -12.686	   -11.366	   -12.343
      80064     9.67570   103.51920          0.00000    -11.1854      0.0050	   -12.520	   -11.188	   -12.152
      80064     9.62660   103.53730          0.00000    -11.0123      0.0050	   -12.347	   -11.012	   -11.966
      80064     9.57790   103.55540          0.00000    -10.8155      0.0050	   -12.159	   -10.816	   -11.756
      80064     9.52900   103.57350         -0.00000    -10.6255      0.0050	   -11.962	   -10.625	   -11.550
      80064     9.47960   103.59180         -0.00000    -10.4296      0.0050	   -11.773	   -10.428	   -11.338
      80064     9.43280   103.60920          0.00000    -10.2482      0.0050	   -11.593	   -10.254	   -11.147
      80064     9.38170   103.62840         -0.00000    -10.0458      0.0050	   -11.391	   -10.038	   -10.925
      80064     9.33050   103.64710          0.00000     -9.8429      0.0050	   -11.194	    -9.847	   -10.721
      80064     9.28500   103.66360          0.00000     -9.6826      0.0050	   -11.032	    -9.696	   -10.555
      80064     9.23580   103.68180          0.00000     -9.5135      0.0050	   -10.862	    -9.526	   -10.379
      80064     9.18690   103.69980          0.00000     -9.3358      0.0050	   -10.690	    -9.344	   -10.201
      80064     9.13780   103.71790          0.00000     -9.1597      0.0050	   -10.505	    -9.164	   -10.020
      80064     9.08910   103.73600         -0.00000     -8.9756      0.0050	   -10.309	    -8.974	    -9.832
      80064     9.04040   103.75390         -0.00000     -8.7889      0.0050	   -10.114	    -8.788	    -9.646
      80064     8.99170   103.77190          0.00000     -8.5973      0.0050	    -9.926	    -8.597	    -9.461
      80064     8.94260   103.78990          0.00000     -8.4009      0.0050	    -9.740	    -8.406	    -9.283
      80064     8.89360   103.80800          0.00000     -8.2167      0.0050	    -9.550	    -8.223	    -9.111
      80064     8.84490   103.82600          0.00000     -8.0334      0.0050	    -9.361	    -8.039	    -8.946
      80064     8.79580   103.84400          0.00000     -7.8505      0.0050	    -9.173	    -7.855	    -8.784
      80064     8.74660   103.86210          0.00000     -7.6671      0.0050	    -8.983	    -7.670	    -8.621
      80064     8.69770   103.88000          0.00000     -7.4750      0.0050	    -8.789	    -7.480	    -8.457
      80064     8.64890   103.89800          0.00000     -7.2743      0.0050	    -8.585	    -7.274	    -8.284
      80064     8.60040   103.91590         -0.00000     -7.0750      0.0050	    -8.386	    -7.069	    -8.113
      80064     8.55120   103.93390          0.00000     -6.8902      0.0050	    -8.194	    -6.890	    -7.967
      80064     8.50150   103.95220          0.00000     -6.7034      0.0050	    -8.001	    -6.704	    -7.821
      80064     8.45200   103.97030         -0.00000     -6.5214      0.0050	    -7.809	    -6.519	    -7.675
      80064     8.40290   103.98830         -0.00000     -6.3538      0.0050	    -7.640	    -6.352	    -7.549
      80064     8.35460   104.00590          0.00000     -6.2007      0.0050	    -7.486	    -6.203	    -7.436
      80064     8.30590   104.02370          0.00000     -6.0296      0.0050	    -7.312	    -6.030	    -7.308
      80064     8.25740   104.04160          0.00000     -5.8320      0.0050	    -7.111	    -5.837	    -7.154
      80064     8.20850   104.05960          0.00000     -5.6275      0.0050	    -6.905	    -5.634	    -6.991
      80064     8.15980   104.07740          0.00000     -5.4286      0.0050	    -6.707	    -5.437	    -6.829
      80064     8.11120   104.09510          0.00000     -5.2350      0.0050	    -6.515	    -5.239	    -6.667
      80064     8.06210   104.11310         -0.00000     -5.0541      0.0050	    -6.327	    -5.053	    -6.515
      80064     8.01300   104.13110         -0.00000     -4.8725      0.0050	    -6.142	    -4.863	    -6.361
      80064     7.96400   104.14910         -0.00000     -4.6883      0.0050	    -5.954	    -4.683	    -6.206
      80064     7.91540   104.16690         -0.00000     -4.5128      0.0050	    -5.767	    -4.506	    -6.057
      80064     7.86670   104.18470         -0.00000     -4.3276      0.0050	    -5.585	    -4.319	    -5.897
      80064     7.81750   104.20270         -0.00000     -4.1562      0.0050	    -5.408	    -4.153	    -5.751
      80064     7.76810   104.22070         -0.00000     -3.9786      0.0050	    -5.237	    -3.978	    -5.595
      80064     7.71860   104.23880         -0.00000     -3.8156      0.0050	    -5.068	    -3.808	    -5.446
      80064     7.66970   104.25670         -0.00000     -3.6426      0.0050	    -4.896	    -3.633	    -5.287
      80064     7.62120   104.27440         -0.00000     -3.4832      0.0050	    -4.721	    -3.477	    -5.144
      80064     7.57210   104.29230         -0.00000     -3.3121      0.0050	    -4.548	    -3.307	    -4.988
      80064     7.52330   104.31000         -0.00000     -3.1400      0.0050	    -4.387	    -3.132	    -4.827
      80064     7.47460   104.32790         -0.00000     -2.9897      0.0050	    -4.240	    -2.989	    -4.693
      80064     7.42540   104.34580          0.00000     -2.8461      0.0050	    -4.099	    -2.853	    -4.569
      80064     7.37630   104.36370          0.00000     -2.6979      0.0050	    -3.957	    -2.706	    -4.435
      80064     7.32720   104.38160          0.00000     -2.5587      0.0050	    -3.810	    -2.566	    -4.301
      80064     7.27790   104.39960          0.00000     -2.4032      0.0050	    -3.658	    -2.403	    -4.149
      80064     7.22930   104.41730         -0.00000     -2.2639      0.0050	    -3.511	    -2.256	    -4.015
      80064     7.18070   104.43500          0.00000     -2.1325      0.0050	    -3.368	    -2.133	    -3.895
      80064     7.13220   104.45270         -0.00000     -1.9933      0.0050	    -3.223	    -1.990	    -3.764
      80064     7.08300   104.47050         -0.00000     -1.8310      0.0050	    -3.074	    -1.829	    -3.611
      80064     7.03390   104.48840         -0.00000     -1.6762      0.0050	    -2.924	    -1.675	    -3.464
      80064     6.98460   104.50630         -0.00000     -1.5322      0.0050	    -2.775	    -1.528	    -3.327
      80064     6.93540   104.52420         -0.00000     -1.3772      0.0050	    -2.617	    -1.372	    -3.177
      80064     6.88630   104.54200         -0.00000     -1.2006      0.0050	    -2.436	    -1.196	    -3.003
      80064     6.83720   104.55980         -0.00000     -1.0098      0.0050	    -2.243	    -1.002	    -2.817
      80064     6.78860   104.57750         -0.00000     -0.8092      0.0050	    -2.048	    -0.803	    -2.624
      80064     6.73980   104.59530         -0.00000     -0.6080      0.0050	    -1.850	    -0.606	    -2.426
      80064     6.69120   104.61290         -0.00000     -0.4234      0.0050	    -1.656	    -0.419	    -2.245
      80064     6.64250   104.63050         -0.00000     -0.2372      0.0050	    -1.479	    -0.233	    -2.064
      80064     6.59320   104.64840          0.00000     -0.0578      0.0050	    -1.311	    -0.058	    -1.889
      80064     6.54430   104.66610          0.00000      0.1119      0.0050	    -1.140	     0.112	    -1.723
      80064     6.49570   104.68380          0.00000      0.2889      0.0050	    -0.959	     0.289	    -1.548
